"id","Count","Price","ItemId"
550,1,53,"3ZvrGV8RQpPdQ2wgA5jD"
551,1,130,"3ZvrGV8RQpPdQ2wgA5jD"
552,1,138,"3ZvrGV8RQpPdQ2wgA5jD"
553,9,139,"3ZvrGV8RQpPdQ2wgA5jD"
554,4,140,"3ZvrGV8RQpPdQ2wgA5jD"
555,1,150,"3ZvrGV8RQpPdQ2wgA5jD"
556,10,9500,"3ZvrGV8RQpWyL2wgA5jD"
557,6,9500,"3ZvrGV8RQpWyL2wgA5jD"
558,2,9500,"3ZvrGV8RQpWyL2wgA5jD"
559,1,23333,"3ZvrGV8RQpX8Q2wgA5jD"
560,1,23499,"3ZvrGV8RQpX8Q2wgA5jD"
561,1,23500,"3ZvrGV8RQpX8Q2wgA5jD"
562,1,24000,"3ZvrGV8RQpX8Q2wgA5jD"
563,2,24999,"3ZvrGV8RQpX8Q2wgA5jD"
564,2,43500,"3ZvrGV8RQpX8Q2wgA5jD"
565,1,44443,"3ZvrGV8RQpX8Q2wgA5jD"
566,1,50000,"3ZvrGV8RQpX8Q2wgA5jD"
567,1,180000,"3ZvrGV8RQpX8Q2wgA5jD"
568,1,200000,"3ZvrGV8RQpX8Q2wgA5jD"
569,1,300000,"3ZvrGV8RQpX8Q2wgA5jD"
570,1,4500,"3ZvrGV8RQpw8L2wgA5jD"
571,1,4950,"3ZvrGV8RQpw8L2wgA5jD"
572,1,5000,"3ZvrGV8RQpw8L2wgA5jD"
573,1,6000,"3ZvrGV8RQpw8L2wgA5jD"
574,1,7000,"3ZvrGV8RQpw8L2wgA5jD"
575,1,7499,"3ZvrGV8RQpw8L2wgA5jD"
576,1,7650,"3ZvrGV8RQpw8L2wgA5jD"
577,1,8650,"3ZvrGV8RQpw8L2wgA5jD"
578,1,8790,"3ZvrGV8RQpw8L2wgA5jD"
579,1,9000,"3ZvrGV8RQpw8L2wgA5jD"
580,1,9800,"3ZvrGV8RQpw8L2wgA5jD"
581,1,9999,"3ZvrGV8RQpw8L2wgA5jD"
582,1,13000,"3ZvrGV8RQpw8L2wgA5jD"
583,1,13999,"3ZvrGV8RQpw8L2wgA5jD"
584,4,6398,"3ZvrGV8RQpzmY2wgA5jD"
585,1,6399,"3ZvrGV8RQpzmY2wgA5jD"
586,1,6500,"3ZvrGV8RQpzmY2wgA5jD"
587,1,6600,"3ZvrGV8RQpzmY2wgA5jD"
588,1,6699,"3ZvrGV8RQpzmY2wgA5jD"
589,1,6900,"3ZvrGV8RQpzmY2wgA5jD"
590,1,6968,"3ZvrGV8RQpzmY2wgA5jD"
591,1,6969,"3ZvrGV8RQpzmY2wgA5jD"
592,2,9444,"3ZvrGV8RQpzmY2wgA5jD"
593,1,9500,"3ZvrGV8RQpzmY2wgA5jD"
594,1,9900,"3ZvrGV8RQpzmY2wgA5jD"
595,2,10000,"3ZvrGV8RQpzmY2wgA5jD"
596,1,14998,"3ZvrGV8RQpzmY2wgA5jD"
597,1,15000,"3ZvrGV8RQpzmY2wgA5jD"
598,4,28900,"3ZvrGV8RQpzmY2wgA5jD"
599,2,90000,"3yE1A84kYORaNl6XeVKp"
600,1,100000,"3yE1A84kYORaNl6XeVKp"
601,1,120000,"3yE1A84kYORaNl6XeVKp"
602,2,2599,"3yE1A84kYOa6Ql6XeVKp"
603,1,2999,"3yE1A84kYOa6Ql6XeVKp"
604,1,3000,"3yE1A84kYOa6Ql6XeVKp"
605,2,3700,"3yE1A84kYOa6Ql6XeVKp"
606,1,5999,"3yE1A84kYOa6Ql6XeVKp"
607,1,10000,"3yE1A84kYOa6Ql6XeVKp"
608,1,14000,"3yE1A84kYOa6Ql6XeVKp"
609,1,15000,"3yE1A84kYOa6Ql6XeVKp"
610,1,18000,"3yE1A84kYOa6Ql6XeVKp"
611,1,27999,"3yE1A84kYOa6Ql6XeVKp"
612,1,28000,"3yE1A84kYOa6Ql6XeVKp"
613,2,30000,"3yE1A84kYOa6Ql6XeVKp"
614,4,3400,"3yE1A84kYOdDLl6XeVKp"
615,3,3599,"3yE1A84kYOdDLl6XeVKp"
616,1,4000,"3yE1A84kYOdDLl6XeVKp"
617,1,5500,"3yE1A84kYOdDLl6XeVKp"
618,1,5800,"3yE1A84kYOdDLl6XeVKp"
619,3,5999,"3yE1A84kYOdDLl6XeVKp"
620,2,6500,"3yE1A84kYOdDLl6XeVKp"
621,2,9999,"3yE1A84kYOdDLl6XeVKp"
622,1,10000,"3yE1A84kYOdDLl6XeVKp"
623,1,30000,"3yE1A84kYOdDLl6XeVKp"
624,2,40000,"3yE1A84kYOdDLl6XeVKp"
625,1,49998,"3yE1A84kYOdDLl6XeVKp"
626,1,330,"3yE1A84kYOgwYl6XeVKp"
627,35,350,"3yE1A84kYOgwYl6XeVKp"
628,2,379,"3yE1A84kYOgwYl6XeVKp"
629,17,380,"3yE1A84kYOgwYl6XeVKp"
630,2,400,"3yE1A84kYOgwYl6XeVKp"
631,1,400,"3yE1A84kYOgwYl6XeVKp"
632,1,402,"3yE1A84kYOgwYl6XeVKp"
633,2,403,"3yE1A84kYOgwYl6XeVKp"
634,3,429,"3yE1A84kYOgwYl6XeVKp"
635,2,430,"3yE1A84kYOgwYl6XeVKp"
636,1,455,"3yE1A84kYOgwYl6XeVKp"
637,7,460,"3yE1A84kYOgwYl6XeVKp"
638,2,470,"3yE1A84kYOgwYl6XeVKp"
639,1,478,"3yE1A84kYOgwYl6XeVKp"
640,9,479,"3yE1A84kYOgwYl6XeVKp"
641,3,405,"3yE1A84kYOl3Ll6XeVKp"
642,1,410,"3yE1A84kYOl3Ll6XeVKp"
643,1,419,"3yE1A84kYOl3Ll6XeVKp"
644,21,420,"3yE1A84kYOl3Ll6XeVKp"
645,2,420,"3yE1A84kYOl3Ll6XeVKp"
646,3,436,"3yE1A84kYOl3Ll6XeVKp"
647,6,439,"3yE1A84kYOl3Ll6XeVKp"
648,6,440,"3yE1A84kYOl3Ll6XeVKp"
649,5,445,"3yE1A84kYOl3Ll6XeVKp"
650,11,450,"3yE1A84kYOl3Ll6XeVKp"
651,6,450,"3yE1A84kYOl3Ll6XeVKp"
652,8,494,"3yE1A84kYOl3Ll6XeVKp"
653,1,498,"3yE1A84kYOl3Ll6XeVKp"
654,3,580,"3yE1A84kYOl3Ll6XeVKp"
655,11,587,"3yE1A84kYOl3Ll6XeVKp"
656,1,42500,"3yE1A84kYOoWYl6XeVKp"
657,3,5000,"3yE1A84kYOpBLl6XeVKp"
658,6,24999,"3yE1A84kYOqxQl6XeVKp"
659,1,26999,"3yE1A84kYOqxQl6XeVKp"
660,1,37000,"3yE1A84kYOqxQl6XeVKp"
661,962,8,"3yE1A84kYOwYl6XeVKpD"
662,359,8,"3yE1A84kYOwYl6XeVKpD"
663,347,8,"3yE1A84kYOwYl6XeVKpD"
664,3065,9,"3yE1A84kYOwYl6XeVKpD"
665,393,9,"3yE1A84kYOwYl6XeVKpD"
666,300,9,"3yE1A84kYOwYl6XeVKpD"
667,1770,10,"3yE1A84kYOwYl6XeVKpD"
668,412,10,"3yE1A84kYOwYl6XeVKpD"
669,350,10,"3yE1A84kYOwYl6XeVKpD"
670,158,10,"3yE1A84kYOwYl6XeVKpD"
671,21,10,"3yE1A84kYOwYl6XeVKpD"
672,2055,11,"3yE1A84kYOwYl6XeVKpD"
673,285,11,"3yE1A84kYOwYl6XeVKpD"
674,146,12,"3yE1A84kYOwYl6XeVKpD"
675,572,13,"3yE1A84kYOwYl6XeVKpD"
676,230,44,"6leApVoENk1RL7nRPy2D"
677,4907,45,"6leApVoENk1RL7nRPy2D"
678,1000,45,"6leApVoENk1RL7nRPy2D"
679,2572,46,"6leApVoENk1RL7nRPy2D"
680,2,46,"6leApVoENk1RL7nRPy2D"
681,856,47,"6leApVoENk1RL7nRPy2D"
682,1100,55,"6leApVoENk1RL7nRPy2D"
683,2,25000,"6leApVoENk1RL7nRPy2D"
684,343,200000,"6leApVoENk1RL7nRPy2D"
685,2,168888,"6leApVoENk7ZN7nRPy2D"
686,1,7497,"6leApVoENkA2L7nRPy2D"
687,1,7498,"6leApVoENkA2L7nRPy2D"
688,1,7499,"6leApVoENkA2L7nRPy2D"
689,1,7500,"6leApVoENkA2L7nRPy2D"
690,2,9000,"6leApVoENkA2L7nRPy2D"
691,1,10000,"6leApVoENkA2L7nRPy2D"
692,1,11000,"6leApVoENkA2L7nRPy2D"
693,1,11000,"6leApVoENkA2L7nRPy2D"
694,1,19800,"6leApVoENkA2L7nRPy2D"
695,1,19999,"6leApVoENkA2L7nRPy2D"
696,1,20000,"6leApVoENkA2L7nRPy2D"
697,1,35000,"6leApVoENkA2L7nRPy2D"
698,3,39999,"6leApVoENkA2L7nRPy2D"
699,1,55555,"6leApVoENkA2L7nRPy2D"
700,1,59980,"6leApVoENkA2L7nRPy2D"
701,1,1904,"6leApVoENkJRQ7nRPy2D"
702,20,1905,"6leApVoENkJRQ7nRPy2D"
703,1,1910,"6leApVoENkJRQ7nRPy2D"
704,5,1949,"6leApVoENkJRQ7nRPy2D"
705,2,2449,"6leApVoENkJRQ7nRPy2D"
706,16,2450,"6leApVoENkJRQ7nRPy2D"
707,33,2859,"6leApVoENkJRQ7nRPy2D"
708,13,2999,"6leApVoENkJRQ7nRPy2D"
709,2,3699,"6leApVoENkJRQ7nRPy2D"
710,5,3825,"6leApVoENkJRQ7nRPy2D"
711,13,3890,"6leApVoENkJRQ7nRPy2D"
712,172,4000,"6leApVoENkJRQ7nRPy2D"
713,2,4399,"6leApVoENkJRQ7nRPy2D"
714,114,4600,"6leApVoENkJRQ7nRPy2D"
715,2,4850,"6leApVoENkJRQ7nRPy2D"
716,1,2000,"6leApVoENkVRQ7nRPy2D"
717,1,2500,"6leApVoENkVRQ7nRPy2D"
718,1,2750,"6leApVoENkVRQ7nRPy2D"
719,1,2999,"6leApVoENkVRQ7nRPy2D"
720,1,3050,"6leApVoENkVRQ7nRPy2D"
721,1,3050,"6leApVoENkVRQ7nRPy2D"
722,2,3100,"6leApVoENkVRQ7nRPy2D"
723,1,3299,"6leApVoENkVRQ7nRPy2D"
724,1,3400,"6leApVoENkVRQ7nRPy2D"
725,1,3450,"6leApVoENkVRQ7nRPy2D"
726,1,3500,"6leApVoENkVRQ7nRPy2D"
727,1,3500,"6leApVoENkVRQ7nRPy2D"
728,1,3550,"6leApVoENkVRQ7nRPy2D"
729,1,3700,"6leApVoENkVRQ7nRPy2D"
730,1,3800,"6leApVoENkVRQ7nRPy2D"
731,1,15400,"6leApVoENkXoY7nRPy2D"
732,1,15499,"6leApVoENkXoY7nRPy2D"
733,1,15499,"6leApVoENkXoY7nRPy2D"
734,2,15500,"6leApVoENkXoY7nRPy2D"
735,1,15999,"6leApVoENkXoY7nRPy2D"
736,1,19999,"6leApVoENkXoY7nRPy2D"
737,1,24000,"6leApVoENkXoY7nRPy2D"
738,1,25000,"6leApVoENkXoY7nRPy2D"
739,1,44999,"6leApVoENkXoY7nRPy2D"
740,1,45000,"6leApVoENkXoY7nRPy2D"
741,1,45000,"6leApVoENkXoY7nRPy2D"
742,1,49999,"6leApVoENkXoY7nRPy2D"
743,1,100000,"6leApVoENkXoY7nRPy2D"
744,1,150000,"6leApVoENkXoY7nRPy2D"
745,62,89,"6leApVoENkgmN7nRPy2D"
746,41,90,"6leApVoENkgmN7nRPy2D"
747,540,93,"6leApVoENkgmN7nRPy2D"
748,47,94,"6leApVoENkgmN7nRPy2D"
749,29,95,"6leApVoENkgmN7nRPy2D"
750,38,105,"6leApVoENkgmN7nRPy2D"
751,161,145,"6leApVoENkgmN7nRPy2D"
752,147,145,"6leApVoENkgmN7nRPy2D"
753,1,145,"6leApVoENkgmN7nRPy2D"
754,42,160,"6leApVoENkgmN7nRPy2D"
755,29,160,"6leApVoENkgmN7nRPy2D"
756,10,161,"6leApVoENkgmN7nRPy2D"
757,117,169,"6leApVoENkgmN7nRPy2D"
758,21,190,"6leApVoENkgmN7nRPy2D"
759,136,222,"6leApVoENkgmN7nRPy2D"
760,1,109999,"6leApVoENkmZL7nRPy2D"
761,1,110000,"6leApVoENkmZL7nRPy2D"
762,1,113000,"6leApVoENkmZL7nRPy2D"
763,1,125000,"6leApVoENkmZL7nRPy2D"
764,1,135000,"6leApVoENkmZL7nRPy2D"
765,1,143000,"6leApVoENkmZL7nRPy2D"
766,1,150000,"6leApVoENkmZL7nRPy2D"
767,1,169420,"6leApVoENkmZL7nRPy2D"
768,1,175000,"6leApVoENkmZL7nRPy2D"
769,1,250000,"6leApVoENkmZL7nRPy2D"
770,1,350000,"6leApVoENkmZL7nRPy2D"
771,1,385000,"6leApVoENkmZL7nRPy2D"
772,1,390000,"6leApVoENkmZL7nRPy2D"
773,1,499999,"6leApVoENkmZL7nRPy2D"
774,1,77900,"6leApVoENkqZL7nRPy2D"
775,1,78000,"6leApVoENkqZL7nRPy2D"
776,1,79998,"6leApVoENkqZL7nRPy2D"
777,2,80000,"6leApVoENkqZL7nRPy2D"
778,1,80000,"6leApVoENkqZL7nRPy2D"
779,1,696969,"6leApVoENkqZL7nRPy2D"
780,3,38000,"6leApVoENkx3Y7nRPy2D"
781,3,38000,"6leApVoENkx3Y7nRPy2D"
782,1,49999,"6leApVoENkx3Y7nRPy2D"
783,1,35000,"7eA59WrBQR3JNzb62qKv"
784,1,35998,"7eA59WrBQR3JNzb62qKv"
785,1,36500,"7eA59WrBQR3JNzb62qKv"
786,1,37999,"7eA59WrBQR3JNzb62qKv"
787,2,39999,"7eA59WrBQR3JNzb62qKv"
788,1,45000,"7eA59WrBQR3JNzb62qKv"
789,1,48500,"7eA59WrBQR3JNzb62qKv"
790,1,50000,"7eA59WrBQR3JNzb62qKv"
791,1,50000,"7eA59WrBQR3JNzb62qKv"
792,2,100000,"7eA59WrBQR3JNzb62qKv"
793,1,130000,"7eA59WrBQR3JNzb62qKv"
794,1,160000,"7eA59WrBQR3JNzb62qKv"
795,44,149,"7eA59WrBQR7rNzb62qKv"
796,265,150,"7eA59WrBQR7rNzb62qKv"
797,1,153,"7eA59WrBQR7rNzb62qKv"
798,35,179,"7eA59WrBQR7rNzb62qKv"
799,19,179,"7eA59WrBQR7rNzb62qKv"
800,1,199,"7eA59WrBQR7rNzb62qKv"
801,1,200,"7eA59WrBQR7rNzb62qKv"
802,3,298,"7eA59WrBQR7rNzb62qKv"
803,37,300,"7eA59WrBQR7rNzb62qKv"
804,19,300,"7eA59WrBQR7rNzb62qKv"
805,12,950,"7eA59WrBQR7rNzb62qKv"
806,1,294000,"7eA59WrBQR7rNzb62qKv"
807,3,95000,"7eA59WrBQR9yLzb62qKv"
808,2,99000,"7eA59WrBQR9yLzb62qKv"
809,1,110000,"7eA59WrBQR9yLzb62qKv"
810,1,200000,"7eA59WrBQRArLzb62qKv"
811,1,7901,"7eA59WrBQRBpQzb62qKv"
812,1,7990,"7eA59WrBQRBpQzb62qKv"
813,1,8000,"7eA59WrBQRBpQzb62qKv"
814,1,8000,"7eA59WrBQRBpQzb62qKv"
815,1,8099,"7eA59WrBQRBpQzb62qKv"
816,1,8500,"7eA59WrBQRBpQzb62qKv"
817,12,9000,"7eA59WrBQRBpQzb62qKv"
818,1,9500,"7eA59WrBQRBpQzb62qKv"
819,1,10000,"7eA59WrBQRBpQzb62qKv"
820,1,11899,"7eA59WrBQRBpQzb62qKv"
821,1,12500,"7eA59WrBQRBpQzb62qKv"
822,1,12500,"7eA59WrBQRBpQzb62qKv"
823,1,12500,"7eA59WrBQRBpQzb62qKv"
824,1,28500,"7eA59WrBQRBpQzb62qKv"
825,1,29000,"7eA59WrBQRBpQzb62qKv"
826,1,999999,"7eA59WrBQREjLzb62qKv"
827,1,2200,"7eA59WrBQRErLzb62qKv"
828,1,2299,"7eA59WrBQRErLzb62qKv"
829,1,2500,"7eA59WrBQRErLzb62qKv"
830,1,3000,"7eA59WrBQRErLzb62qKv"
831,1,3499,"7eA59WrBQRErLzb62qKv"
832,2,5700,"7eA59WrBQRErLzb62qKv"
833,1,6400,"7eA59WrBQRErLzb62qKv"
834,1,7800,"7eA59WrBQRErLzb62qKv"
835,1,7999,"7eA59WrBQRErLzb62qKv"
836,1,8000,"7eA59WrBQRErLzb62qKv"
837,2,9999,"7eA59WrBQRErLzb62qKv"
838,1,12000,"7eA59WrBQRErLzb62qKv"
839,1,40000,"7eA59WrBQRErLzb62qKv"
840,2,8490,"7eA59WrBQRKjNzb62qKv"
841,1,8500,"7eA59WrBQRKjNzb62qKv"
842,1,9200,"7eA59WrBQRKjNzb62qKv"
843,1,9300,"7eA59WrBQRKjNzb62qKv"
844,1,9420,"7eA59WrBQRKjNzb62qKv"
845,1,10000,"7eA59WrBQRKjNzb62qKv"
846,1,11999,"7eA59WrBQRKjNzb62qKv"
847,1,12000,"7eA59WrBQRKjNzb62qKv"
848,1,13500,"7eA59WrBQRKjNzb62qKv"
849,1,14000,"7eA59WrBQRKjNzb62qKv"
850,2,18000,"7eA59WrBQRKjNzb62qKv"
851,1,21500,"7eA59WrBQRKjNzb62qKv"
852,1,22400,"7eA59WrBQRKjNzb62qKv"
853,1,27999,"7eA59WrBQRKjNzb62qKv"
854,1,37500,"7eA59WrBQRKjNzb62qKv"
855,3,45000,"7eA59WrBQRO0Nzb62qKv"
856,1,45000,"7eA59WrBQRO0Nzb62qKv"
857,1,45000,"7eA59WrBQRO0Nzb62qKv"
858,1,60000,"7eA59WrBQRO0Nzb62qKv"
859,1,100000,"7eA59WrBQRO0Nzb62qKv"
860,1,100000,"7eA59WrBQRO0Nzb62qKv"
861,1,139999,"7eA59WrBQRO0Nzb62qKv"
862,588407,3,"7eA59WrBQRXJYzb62qKv"
863,181266,3,"7eA59WrBQRXJYzb62qKv"
864,59050,3,"7eA59WrBQRXJYzb62qKv"
865,49595,3,"7eA59WrBQRXJYzb62qKv"
866,39791,3,"7eA59WrBQRXJYzb62qKv"
867,35014,3,"7eA59WrBQRXJYzb62qKv"
868,18124,3,"7eA59WrBQRXJYzb62qKv"
869,15001,3,"7eA59WrBQRXJYzb62qKv"
870,12694,3,"7eA59WrBQRXJYzb62qKv"
871,11997,3,"7eA59WrBQRXJYzb62qKv"
872,10000,3,"7eA59WrBQRXJYzb62qKv"
873,9933,3,"7eA59WrBQRXJYzb62qKv"
874,9915,3,"7eA59WrBQRXJYzb62qKv"
875,6000,3,"7eA59WrBQRXJYzb62qKv"
876,5621,3,"7eA59WrBQRXJYzb62qKv"
877,5,44,"7eA59WrBQRapLzb62qKv"
878,5,46,"7eA59WrBQRapLzb62qKv"
879,5,46,"7eA59WrBQRapLzb62qKv"
880,5,46,"7eA59WrBQRapLzb62qKv"
881,1,46,"7eA59WrBQRapLzb62qKv"
882,28,47,"7eA59WrBQRapLzb62qKv"
883,21,47,"7eA59WrBQRapLzb62qKv"
884,8,47,"7eA59WrBQRapLzb62qKv"
885,55,48,"7eA59WrBQRapLzb62qKv"
886,14,48,"7eA59WrBQRapLzb62qKv"
887,4,48,"7eA59WrBQRapLzb62qKv"
888,4,48,"7eA59WrBQRapLzb62qKv"
889,3,48,"7eA59WrBQRapLzb62qKv"
890,3,48,"7eA59WrBQRapLzb62qKv"
891,3,48,"7eA59WrBQRapLzb62qKv"
892,12,68,"7eA59WrBQRayLzb62qKv"
893,11,68,"7eA59WrBQRayLzb62qKv"
894,11,68,"7eA59WrBQRayLzb62qKv"
895,11,68,"7eA59WrBQRayLzb62qKv"
896,2,68,"7eA59WrBQRayLzb62qKv"
897,98,69,"7eA59WrBQRayLzb62qKv"
898,40,69,"7eA59WrBQRayLzb62qKv"
899,1,70,"7eA59WrBQRayLzb62qKv"
900,1,70,"7eA59WrBQRayLzb62qKv"
901,26,77,"7eA59WrBQRayLzb62qKv"
902,19,78,"7eA59WrBQRayLzb62qKv"
903,130,79,"7eA59WrBQRayLzb62qKv"
904,1,80,"7eA59WrBQRayLzb62qKv"
905,1,85,"7eA59WrBQRayLzb62qKv"
906,81,95,"7eA59WrBQRayLzb62qKv"
907,76,61,"7eA59WrBQRdyYzb62qKv"
908,101,62,"7eA59WrBQRdyYzb62qKv"
909,69,63,"7eA59WrBQRdyYzb62qKv"
910,67,63,"7eA59WrBQRdyYzb62qKv"
911,4,63,"7eA59WrBQRdyYzb62qKv"
912,293,64,"7eA59WrBQRdyYzb62qKv"
913,1,64,"7eA59WrBQRdyYzb62qKv"
914,1,64,"7eA59WrBQRdyYzb62qKv"
915,88,65,"7eA59WrBQRdyYzb62qKv"
916,17,65,"7eA59WrBQRdyYzb62qKv"
917,1,65,"7eA59WrBQRdyYzb62qKv"
918,1,65,"7eA59WrBQRdyYzb62qKv"
919,118,68,"7eA59WrBQRdyYzb62qKv"
920,73,69,"7eA59WrBQRdyYzb62qKv"
921,68,70,"7eA59WrBQRdyYzb62qKv"
922,2,42,"7eA59WrBQRlKYzb62qKv"
923,7,47,"7eA59WrBQRlKYzb62qKv"
924,1,47,"7eA59WrBQRlKYzb62qKv"
925,2,48,"7eA59WrBQRlKYzb62qKv"
926,2,50,"7eA59WrBQRlKYzb62qKv"
927,2,50,"7eA59WrBQRlKYzb62qKv"
928,2,50,"7eA59WrBQRlKYzb62qKv"
929,2,50,"7eA59WrBQRlKYzb62qKv"
930,1,50,"7eA59WrBQRlKYzb62qKv"
931,5,53,"7eA59WrBQRlKYzb62qKv"
932,6,55,"7eA59WrBQRlKYzb62qKv"
933,394,56,"7eA59WrBQRlKYzb62qKv"
934,3,59,"7eA59WrBQRlKYzb62qKv"
935,1,60,"7eA59WrBQRlKYzb62qKv"
936,5,64,"7eA59WrBQRlKYzb62qKv"
937,20359,3,"7eA59WrBQRpYzb62qKvp"
938,7651,3,"7eA59WrBQRpYzb62qKvp"
939,5885,3,"7eA59WrBQRpYzb62qKvp"
940,1913,3,"7eA59WrBQRpYzb62qKvp"
941,1863,3,"7eA59WrBQRpYzb62qKvp"
942,1781,3,"7eA59WrBQRpYzb62qKvp"
943,1675,3,"7eA59WrBQRpYzb62qKvp"
944,1436,3,"7eA59WrBQRpYzb62qKvp"
945,1190,3,"7eA59WrBQRpYzb62qKvp"
946,1180,3,"7eA59WrBQRpYzb62qKvp"
947,1148,3,"7eA59WrBQRpYzb62qKvp"
948,1124,3,"7eA59WrBQRpYzb62qKvp"
949,1122,3,"7eA59WrBQRpYzb62qKvp"
950,1101,3,"7eA59WrBQRpYzb62qKvp"
951,1045,3,"7eA59WrBQRpYzb62qKvp"
952,1,3997,"7eA59WrBQRqpLzb62qKv"
953,1,3998,"7eA59WrBQRqpLzb62qKv"
954,1,4000,"7eA59WrBQRqpLzb62qKv"
955,1,4000,"7eA59WrBQRqpLzb62qKv"
956,1,4000,"7eA59WrBQRqpLzb62qKv"
957,1,4000,"7eA59WrBQRqpLzb62qKv"
958,1,5999,"7eA59WrBQRqpLzb62qKv"
959,1,6000,"7eA59WrBQRqpLzb62qKv"
960,1,6999,"7eA59WrBQRqpLzb62qKv"
961,1,7000,"7eA59WrBQRqpLzb62qKv"
962,1,8999,"7eA59WrBQRqpLzb62qKv"
963,1,12000,"7eA59WrBQRqpLzb62qKv"
964,1,13000,"7eA59WrBQRqpLzb62qKv"
965,2,22000,"7eA59WrBQRqpLzb62qKv"
966,1,25500,"7eA59WrBQRqpLzb62qKv"
967,1,549000,"7eA59WrBQRqyLzb62qKv"
968,1,590000,"7eA59WrBQRqyLzb62qKv"
969,1,3000000,"7eA59WrBQRqyLzb62qKv"
970,1,649,"7eA59WrBQRvKQzb62qKv"
971,2,800,"7eA59WrBQRvKQzb62qKv"
972,3,950,"7eA59WrBQRvKQzb62qKv"
973,1,1450,"7eA59WrBQRvKQzb62qKv"
974,1,1499,"7eA59WrBQRvKQzb62qKv"
975,1,4000,"7eA59WrBQRvKQzb62qKv"
976,3,5400,"7eA59WrBQRvKQzb62qKv"
977,1,7000,"7eA59WrBQRvKQzb62qKv"
978,5,52,"93R0qXalLl6kNAbn8DBg"
979,28,53,"93R0qXalLl6kNAbn8DBg"
980,2,53,"93R0qXalLl6kNAbn8DBg"
981,2,53,"93R0qXalLl6kNAbn8DBg"
982,1,53,"93R0qXalLl6kNAbn8DBg"
983,1,54,"93R0qXalLl6kNAbn8DBg"
984,1,54,"93R0qXalLl6kNAbn8DBg"
985,1,54,"93R0qXalLl6kNAbn8DBg"
986,1,54,"93R0qXalLl6kNAbn8DBg"
987,1,54,"93R0qXalLl6kNAbn8DBg"
988,1,54,"93R0qXalLl6kNAbn8DBg"
989,1,54,"93R0qXalLl6kNAbn8DBg"
990,1,54,"93R0qXalLl6kNAbn8DBg"
991,51,55,"93R0qXalLl6kNAbn8DBg"
992,45,55,"93R0qXalLl6kNAbn8DBg"
993,3,83,"93R0qXalLlDyLAbn8DBg"
994,2,83,"93R0qXalLlDyLAbn8DBg"
995,1,83,"93R0qXalLlDyLAbn8DBg"
996,1,84,"93R0qXalLlDyLAbn8DBg"
997,3,85,"93R0qXalLlDyLAbn8DBg"
998,3,86,"93R0qXalLlDyLAbn8DBg"
999,2,88,"93R0qXalLlDyLAbn8DBg"
1000,5,89,"93R0qXalLlDyLAbn8DBg"
1001,1,98,"93R0qXalLlDyLAbn8DBg"
1002,1,99,"93R0qXalLlDyLAbn8DBg"
1003,2,100,"93R0qXalLlDyLAbn8DBg"
1004,1,114,"93R0qXalLlDyLAbn8DBg"
1005,4,117,"93R0qXalLlDyLAbn8DBg"
1006,1,118,"93R0qXalLlDyLAbn8DBg"
1007,7,120,"93R0qXalLlDyLAbn8DBg"
1008,1,11500,"93R0qXalLlMdQAbn8DBg"
1009,1,12000,"93R0qXalLlMdQAbn8DBg"
1010,1,12999,"93R0qXalLlMdQAbn8DBg"
1011,1,13000,"93R0qXalLlMdQAbn8DBg"
1012,1,14000,"93R0qXalLlMdQAbn8DBg"
1013,1,17000,"93R0qXalLlMdQAbn8DBg"
1014,1,17777,"93R0qXalLlMdQAbn8DBg"
1015,1,17998,"93R0qXalLlMdQAbn8DBg"
1016,1,17999,"93R0qXalLlMdQAbn8DBg"
1017,1,22999,"93R0qXalLlMdQAbn8DBg"
1018,1,395000,"93R0qXalLlWdYAbn8DBg"
1019,37,772,"93R0qXalLlbjNAbn8DBg"
1020,36,773,"93R0qXalLlbjNAbn8DBg"
1021,2,774,"93R0qXalLlbjNAbn8DBg"
1022,22,800,"93R0qXalLlbjNAbn8DBg"
1023,25,900,"93R0qXalLlbjNAbn8DBg"
1024,5,1200,"93R0qXalLlbjNAbn8DBg"
1025,4,1500,"93R0qXalLlbjNAbn8DBg"
1026,4,3397,"93R0qXalLlbjNAbn8DBg"
1027,1132,7,"93R0qXalLljNAbn8DBgr"
1028,750,7,"93R0qXalLljNAbn8DBgr"
1029,192,7,"93R0qXalLljNAbn8DBgr"
1030,95,7,"93R0qXalLljNAbn8DBgr"
1031,34,7,"93R0qXalLljNAbn8DBgr"
1032,4640,8,"93R0qXalLljNAbn8DBgr"
1033,3000,8,"93R0qXalLljNAbn8DBgr"
1034,2210,8,"93R0qXalLljNAbn8DBgr"
1035,2200,8,"93R0qXalLljNAbn8DBgr"
1036,2060,8,"93R0qXalLljNAbn8DBgr"
1037,2000,8,"93R0qXalLljNAbn8DBgr"
1038,1920,8,"93R0qXalLljNAbn8DBgr"
1039,1487,8,"93R0qXalLljNAbn8DBgr"
1040,1402,8,"93R0qXalLljNAbn8DBgr"
1041,1030,8,"93R0qXalLljNAbn8DBgr"
1042,1,50,"93R0qXalLlvkNAbn8DBg"
1043,1,50,"93R0qXalLlvkNAbn8DBg"
1044,1,50,"93R0qXalLlvkNAbn8DBg"
1045,1,50,"93R0qXalLlvkNAbn8DBg"
1046,1,50,"93R0qXalLlvkNAbn8DBg"
1047,1,50,"93R0qXalLlvkNAbn8DBg"
1048,1,50,"93R0qXalLlvkNAbn8DBg"
